In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694839055,8.07,2019-12-07 05:00:36,2000.137,eth1,169.254.8.130,8f:b4:74:35:9c:8d,1,38.33420014381409,32.33211970329285
Both,1575694838648,9.22,2019-12-07 05:00:35,2000.137,lo,127.0.0.1,f7:a0:c3:ca:87:84,1,38.76067590713501,32.756168603897095
Both,1575694836556,7.67,2019-12-07 05:00:34,2000.172,eth0,192.168.1.1,d3:06:0d:f9:95:79,1,40.878315448760986,34.87585115432739
Both,1575694837834,7.49,2019-12-07 05:00:36,2000.165,eth0,192.168.1.1,27:d5:7f:cf:ae:eb,1,39.63060140609741,33.613245487213135
Both,1575694838894,9.16,2019-12-07 05:00:35,2000.174,lo,127.0.0.1,47:e5:55:85:c4:92,1,38.59842920303345,32.59566926956177
Both,1575694837827,7.76,2019-12-07 05:00:35,2000.165,eth1,169.254.8.130,15:56:b5:31:92:18,1,39.672969341278076,33.649372816085815
Both,1575694837633,8.12,2019-12-07 05:00:35,2000.175,eth2,169.254.8.1,17:c1:bb:20:32:f3,1,39.90687084197998,33.90498900413513
Both,1575694838043,8.18,2019-12-07 05:00:35,2000.182,eth1,169.254.8.130,c1:3b:cd:1f:f2:c6,1,39.5223274230957,33.518823862075806
Both,1575694838179,8.11,2019-12-07 05:00:35,2000.182,lo,127.0.0.1,4f:f5:15:01:97:9d,1,39.41835570335388,33.41417193412781
Both,1575694838923,8.96,2019-12-07 05:00:35,2000.152,eth2,169.254.8.1,a5:aa:97:c4:dc:a5,1,38.70392727851868,32.70118188858032
Both,1575694838660,7.59,2019-12-07 05:00:36,2000.169,eth2,169.254.8.1,5b:6f:f3:2f:f6:16,1,39.005125522613525,33.002397775650024
Both,1575694836935,7.16,2019-12-07 05:00:35,2000.172,eth2,169.254.8.1,fd:2e:ff:72:bf:d8,1,40.76653718948364,34.764530181884766
Both,1575694839159,9.41,2019-12-07 05:00:35,2000.17,lo,127.0.0.1,d9:02:59:54:78:e5,1,38.5604293346405,32.55165457725525
Both,1575694837116,8.17,2019-12-07 05:00:34,2000.186,eth1,169.254.8.130,2f:ec:ed:70:41:70,1,40.62612795829773,34.623647689819336
Both,1575694837640,7.92,2019-12-07 05:00:35,2000.18,eth2,169.254.8.1,53:7f:09:0b:7f:70,1,40.146106004714966,34.143994092941284
Both,1575694838159,7.47,2019-12-07 05:00:35,2000.118,lo,127.0.0.1,41:0b:29:b5:e7:24,1,39.64380097389221,33.64056754112244
Both,1575694837613,7.96,2019-12-07 05:00:35,2000.18,eth0,192.168.1.1,af:6d:82:c1:dc:56,1,40.20971941947937,34.20634984970093
Both,1575694838214,8.21,2019-12-07 05:00:35,2000.169,eth1,169.254.8.130,0f:56:bc:ec:52:d2,1,39.6468563079834,33.64479207992554
Both,1575694837086,8.23,2019-12-07 05:00:34,2000.186,eth0,192.168.1.1,c9:c2:af:81:7a:5a,1,40.810941219329834,34.80323553085327
Both,1575694837819,7.65,2019-12-07 05:00:36,2000.18,lo,127.0.0.1,e1:df:09:18:30:a2,1,40.10024309158325,34.093711137771606
Both,1575694839159,7.93,2019-12-07 05:00:37,2000.152,eth0,192.168.1.1,35:d6:49:1f:41:27,1,38.83996915817261,32.837400913238525
Both,1575694838282,7.41,2019-12-07 05:00:36,2000.118,eth1,169.254.8.130,c9:5e:31:61:88:ff,1,39.775134801864624,33.77327919006348
Both,1575694837586,7.40,2019-12-07 05:00:35,2000.186,eth2,169.254.8.1,55:43:53:72:3a:94,1,40.50934386253357,34.50690674781799
Both,1575694838126,8.24,2019-12-07 05:00:35,2000.191,eth2,169.254.8.1,db:0b:64:d4:52:e8,1,39.96487736701965,33.96101522445679
Both,1575694838570,7.62,2019-12-07 05:00:36,2000.182,eth2,169.254.8.1,a3:f8:34:e8:59:d7,1,39.57345485687256,33.56771922111511
Both,1575694837391,7.56,2019-12-07 05:00:35,2000.142,eth0,192.168.1.1,d9:b7:b8:98:2d:3c,1,40.76065158843994,34.75881767272949
Both,1575694839460,8.87,2019-12-07 05:00:35,2000.17,eth1,169.254.8.130,4f:02:d8:40:2f:35,1,38.78057527542114,32.7783784866333
Both,1575694838294,7.74,2019-12-07 05:00:36,2000.191,lo,127.0.0.1,51:a5:7f:95:6a:95,1,39.980273723602295,33.978007078170776
Both,1575694837255,7.85,2019-12-07 05:00:35,2000.142,lo,127.0.0.1,39:15:d8:53:a0:64,1,41.02999258041382,35.028372287750244
Both,1575694837313,7.87,2019-12-07 05:00:35,2000.169,lo,127.0.0.1,89:d3:92:c8:dc:ed,1,41.022047996520996,35.020042181015015
