Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-10-00-28/log,1fecd302-536a-4ce9-9633-460084acd889,5E:8E:7D:09:EE:0D,out/09-10-00-28/bit1_samples944,out/09-10-00-28/base_samples944,1012,out/09-10-00-28/bit0_samples944,946,1004,3,2020-09-10 07:28:39,2020-09-10 07:30:00,944,a9df804c-4390-4c74-a6dc-26676b650c5c,1,
out/09-10-00-28/log,4e3b493e-6d28-4819-a942-0513af32e39b,66:02:10:0B:60:6C,out/09-10-00-28/bit1_samples108,out/09-10-00-28/base_samples108,668,out/09-10-00-28/bit0_samples108,156,556,3,2020-09-10 07:28:31,2020-09-10 07:30:00,108,fb269d9f-c409-4a1e-ad59-499009fa6a0f,1,
out/09-10-00-28/log,694eab65-ea13-403f-a944-6579e16a6737,E6:84:D8:93:23:17,out/09-10-00-28/bit1_samples115,out/09-10-00-28/base_samples115,341,out/09-10-00-28/bit0_samples115,269,849,3,2020-09-10 07:28:31,2020-09-10 07:30:01,115,e805f5af-93f0-4362-8a93-da3503b11eac,1,
out/09-10-00-28/log,566a8d39-582c-4c5f-808d-fc8103eb32df,02:3B:60:2A:81:C2,out/09-10-00-28/bit1_samples422,out/09-10-00-28/base_samples422,608,out/09-10-00-28/bit0_samples422,518,422,3,2020-09-10 07:28:35,2020-09-10 07:30:00,422,cf427520-2bd5-4eef-8ac6-6a321564b642,1,
out/09-10-00-28/log,b233b19d-00de-49cd-adcd-1be2328de4a4,2E:5E:D4:0E:C8:E9,out/09-10-00-28/bit1_samples97,out/09-10-00-28/base_samples97,127,out/09-10-00-28/bit0_samples97,143,974,3,2020-09-10 07:28:31,2020-09-10 07:30:01,97,1634e25b-9586-41d8-8ce1-5dde6e5204b4,1,
out/09-10-00-28/log,b8c115a8-d765-4590-a614-9fceb3a9ee35,1E:C4:62:B7:EA:04,out/09-10-00-28/bit1_samples629,out/09-10-00-28/base_samples629,629,out/09-10-00-28/bit0_samples629,816,865,3,2020-09-10 07:28:54,2020-09-10 07:30:01,629,6b08711a-9928-49e0-8e3d-d7cbaa6c0fe7,1,
out/09-10-00-28/log,026f662d-f704-48bf-9a9d-d8c957efeb23,6E:68:62:EB:4E:41,out/09-10-00-28/bit1_samples5,out/09-10-00-28/base_samples5,48,out/09-10-00-28/bit0_samples5,992,134,3,2020-09-10 07:28:31,2020-09-10 07:30:01,5,c8b6eaf4-fb2f-4fc9-87b1-53f241c09ed8,1,
out/09-10-00-28/log,cbea0e26-4ea6-40d7-ab8c-5a61274f69e7,FA:F5:F9:95:04:61,out/09-10-00-28/bit1_samples42,out/09-10-00-28/base_samples42,512,out/09-10-00-28/bit0_samples42,514,96,3,2020-09-10 07:28:31,2020-09-10 07:30:00,42,3964905f-acf8-40b2-9560-6332ed205bac,1,
out/09-10-00-28/log,78a82750-be77-4ebc-8942-114c107bf09d,9A:83:FD:3D:9F:77,out/09-10-00-28/bit1_samples617,out/09-10-00-28/base_samples617,623,out/09-10-00-28/bit0_samples617,971,698,3,2020-09-10 07:28:35,2020-09-10 07:30:01,617,5b587f56-6ef9-40d2-b3f1-876732c951fc,1,
out/09-10-00-28/log,42834cbb-689f-4b73-b7f9-e24cebf7a18d,86:68:9F:5D:8D:58,out/09-10-00-28/bit1_samples26,out/09-10-00-28/base_samples26,89,out/09-10-00-28/bit0_samples26,172,136,3,2020-09-10 07:28:31,2020-09-10 07:30:00,26,3b9ed8ff-8737-4b65-b016-f758ad566c2f,1,
out/09-10-00-28/log,159e84af-9a79-4ca4-9fad-137c134b8995,BE:69:CB:65:1C:6E,out/09-10-00-28/bit1_samples84,out/09-10-00-28/base_samples84,962,out/09-10-00-28/bit0_samples84,901,810,3,2020-09-10 07:28:31,2020-09-10 07:30:00,84,3e9d7978-b411-4006-84ef-9dd1a4dc5d2d,1,
out/09-10-00-28/log,637dc3a4-8266-424d-9070-b0e4f51b88c0,E6:93:5A:E4:03:47,out/09-10-00-28/bit1_samples606,out/09-10-00-28/base_samples606,617,out/09-10-00-28/bit0_samples606,606,631,3,2020-09-10 07:28:52,2020-09-10 07:30:00,606,6118e979-aa3c-4f07-8992-abbc267fae79,1,
out/09-10-00-28/log,cf5a06d8-7f64-4657-9d63-76ee279ed5ed,16:A4:80:88:36:43,out/09-10-00-28/bit1_samples101,out/09-10-00-28/base_samples101,356,out/09-10-00-28/bit0_samples101,930,866,3,2020-09-10 07:28:31,2020-09-10 07:30:01,101,d64cd5f5-935e-475a-a297-4f61735caa1c,1,
out/09-10-00-28/log,8c10cf16-50a5-4d54-9cb1-704d2a27cff1,F6:0C:80:21:9D:43,out/09-10-00-28/bit1_samples58,out/09-10-00-28/base_samples58,595,out/09-10-00-28/bit0_samples58,718,588,3,2020-09-10 07:28:31,2020-09-10 07:30:00,58,cbcc52b6-f675-4e56-a9eb-bbae8f95fe9b,1,
out/09-10-00-28/log,e58058ab-13e4-44e7-8bb0-fb36e1c507be,FE:EC:64:5B:6D:CE,out/09-10-00-28/bit1_samples183,out/09-10-00-28/base_samples183,262,out/09-10-00-28/bit0_samples183,266,508,3,2020-09-10 07:28:31,2020-09-10 07:30:01,183,5ae900e2-1731-4d66-b9c4-aac0ae873d5d,1,
out/09-10-00-28/log,1daf9d77-fea7-4307-9d9f-910584a48195,66:DA:BE:C8:90:8B,out/09-10-00-28/bit1_samples541,out/09-10-00-28/base_samples541,553,out/09-10-00-28/bit0_samples541,810,876,3,2020-09-10 07:28:47,2020-09-10 07:30:01,541,1870601f-64b5-4a43-9c2c-c22bdcc04e21,1,
out/09-10-00-28/log,81900fd5-6b89-4fad-8380-503564071103,3E:7A:F0:A5:EA:85,out/09-10-00-28/bit1_samples177,out/09-10-00-28/base_samples177,767,out/09-10-00-28/bit0_samples177,284,890,3,2020-09-10 07:28:31,2020-09-10 07:30:01,177,7c47f70e-5830-4d48-8bd3-05c5f4e0ea76,1,
out/09-10-00-28/log,892d3ea2-f20e-4769-a96a-782e409ce7e2,E6:AC:67:98:B2:90,out/09-10-00-28/bit1_samples521,out/09-10-00-28/base_samples521,527,out/09-10-00-28/bit0_samples521,680,896,3,2020-09-10 07:28:51,2020-09-10 07:30:01,521,da5c69ec-e88a-40ae-afc8-7f1cbd638e05,1,
out/09-10-00-28/log,489b0986-ef48-455e-9ea2-e561725ac362,1A:CB:F9:9C:27:8D,out/09-10-00-28/bit1_samples844,out/09-10-00-28/base_samples844,844,out/09-10-00-28/bit0_samples844,844,848,3,2020-09-10 07:29:00,2020-09-10 07:30:00,844,f326d40a-b0f5-4850-a060-4963408ae229,1,
out/09-10-00-28/log,1b9265ff-224c-4c1a-8ac4-75ae0bc88377,CA:6A:15:07:3E:D9,out/09-10-00-28/bit1_samples80,out/09-10-00-28/base_samples80,674,out/09-10-00-28/bit0_samples80,262,554,3,2020-09-10 07:28:31,2020-09-10 07:30:00,80,92e0343c-3758-4cb9-abee-a480278eedd1,1,
out/09-10-00-28/log,3c0f1a1c-93c1-429b-816c-8a77454f565c,7A:E6:9E:E8:2A:27,out/09-10-00-28/bit1_samples509,out/09-10-00-28/base_samples509,509,out/09-10-00-28/bit0_samples509,613,581,3,2020-09-10 07:28:32,2020-09-10 07:30:01,509,c1bbcd19-f954-4fc7-852c-5144bae86efd,1,
out/09-10-00-28/log,dd3d0c03-0124-4654-8569-8f77eb4f922d,0A:57:0D:4A:8C:CB,out/09-10-00-28/bit1_samples602,out/09-10-00-28/base_samples602,602,out/09-10-00-28/bit0_samples602,602,602,3,2020-09-10 07:28:48,2020-09-10 07:30:00,602,f84daaac-3c06-4ae9-8555-f7e8f2259258,1,
out/09-10-00-28/log,8a1a6305-e33a-4dbd-88ed-ea1ed1a674ea,D6:93:6B:65:00:82,out/09-10-00-28/bit1_samples576,out/09-10-00-28/base_samples576,801,out/09-10-00-28/bit0_samples576,805,704,3,2020-09-10 07:28:32,2020-09-10 07:30:00,576,3f76d1bd-1fd5-4513-8502-b26410f34606,1,
out/09-10-00-28/log,90fb2714-a11e-440b-95be-52fc15239ac5,B2:C3:66:91:01:D6,out/09-10-00-28/bit1_samples440,out/09-10-00-28/base_samples440,992,out/09-10-00-28/bit0_samples440,544,544,3,2020-09-10 07:28:32,2020-09-10 07:30:00,440,55492e47-2f27-412f-bd7c-7270bdf55013,1,
out/09-10-00-28/log,48a4db8b-f7a7-44a3-869b-b6cc6f4cd152,C6:12:27:49:F0:6A,out/09-10-00-28/bit1_samples749,out/09-10-00-28/base_samples749,750,out/09-10-00-28/bit0_samples749,749,952,3,2020-09-10 07:28:48,2020-09-10 07:30:01,749,6b645c8e-5fb5-4162-b5ca-d9357ab2c9ab,1,
out/09-10-00-28/log,48753b67-f894-43b4-b257-0632a120d34c,5A:9A:FC:EC:47:60,out/09-10-00-28/bit1_samples154,out/09-10-00-28/base_samples154,256,out/09-10-00-28/bit0_samples154,284,418,3,2020-09-10 07:28:31,2020-09-10 07:30:00,154,1ffde396-f716-40db-8cbd-10cb21cd4ba6,1,
out/09-10-00-28/log,47ad57f5-662b-4604-848a-c86e9dcbed04,FE:39:18:B9:ED:80,out/09-10-00-28/bit1_samples523,out/09-10-00-28/base_samples523,712,out/09-10-00-28/bit0_samples523,968,716,3,2020-09-10 07:28:50,2020-09-10 07:30:01,523,23b2cbfd-a644-40cc-9a58-420d54f1ae9d,1,
out/09-10-00-28/log,d1793ee2-47ce-4696-8554-2f25755d017a,36:DE:CC:11:E5:90,out/09-10-00-28/bit1_samples216,out/09-10-00-28/base_samples216,216,out/09-10-00-28/bit0_samples216,216,216,3,2020-09-10 07:28:32,2020-09-10 07:30:00,216,6babfa43-1f3f-4279-94ef-3d5097da8ca9,1,
out/09-10-00-28/log,43278d39-0b9c-49d0-a09f-92798335d9b6,DE:30:09:F2:12:A9,out/09-10-00-28/bit1_samples186,out/09-10-00-28/base_samples186,186,out/09-10-00-28/bit0_samples186,384,929,3,2020-09-10 07:28:31,2020-09-10 07:30:00,186,21a276c4-b723-4544-9fe6-d42ec1be9313,1,
out/09-10-00-28/log,78f11b08-ba99-4685-877d-b6ec7536816f,4A:FE:AD:A7:53:68,out/09-10-00-28/bit1_samples550,out/09-10-00-28/base_samples550,657,out/09-10-00-28/bit0_samples550,563,619,3,2020-09-10 07:28:36,2020-09-10 07:30:00,550,0701b4bc-6ef0-4f7d-87d5-0bc917603921,1,
out/09-10-00-28/log,b985babb-5e98-489f-b85d-018988dc6b3f,36:25:B5:D9:18:41,out/09-10-00-28/bit1_samples281,out/09-10-00-28/base_samples281,303,out/09-10-00-28/bit0_samples281,347,397,3,2020-09-10 07:28:31,2020-09-10 07:30:01,281,f4d9879f-7369-4abe-b050-6e3f223a9948,1,
out/09-10-00-28/log,98e9b9c8-3b68-4b1e-aaa2-3d0169979d55,9A:01:77:47:7F:C3,out/09-10-00-28/bit1_samples797,out/09-10-00-28/base_samples797,889,out/09-10-00-28/bit0_samples797,854,922,3,2020-09-10 07:28:45,2020-09-10 07:30:01,797,8063f032-2c62-49e6-9368-4f693cc5708b,1,
out/09-10-00-28/log,c9f7838f-92a1-448d-8b29-abe3a4827989,9A:E7:50:88:F0:51,out/09-10-00-28/bit1_samples848,out/09-10-00-28/base_samples848,852,out/09-10-00-28/bit0_samples848,848,849,3,2020-09-10 07:28:38,2020-09-10 07:30:00,848,f5db8d7e-52e1-4424-b6b2-0f9e733a28f4,1,
out/09-10-00-28/log,9bf35487-2867-4612-8e1e-f2be285a7406,52:83:E3:76:B7:A1,out/09-10-00-28/bit1_samples355,out/09-10-00-28/base_samples355,616,out/09-10-00-28/bit0_samples355,577,864,3,2020-09-10 07:28:36,2020-09-10 07:30:01,355,5e96d903-d1a2-4d62-abc9-15ff0d49e9e6,1,
out/09-10-00-28/log,5daeafa6-9b74-426a-bc1c-646b9ec8296a,6A:18:FB:3B:CE:53,out/09-10-00-28/bit1_samples642,out/09-10-00-28/base_samples642,767,out/09-10-00-28/bit0_samples642,708,990,3,2020-09-10 07:29:05,2020-09-10 07:30:00,642,38e76c1b-aaf0-4858-9377-d12dae9d6306,1,
out/09-10-00-28/log,219ff6f1-945d-4d90-a07a-e7c631c078e3,FA:97:D6:93:52:53,out/09-10-00-28/bit1_samples335,out/09-10-00-28/base_samples335,402,out/09-10-00-28/bit0_samples335,412,335,3,2020-09-10 07:28:36,2020-09-10 07:30:01,335,278fa9b1-a4eb-41a9-b45d-fca6b3c65ae2,1,
out/09-10-00-28/log,7d6e38e5-7bb7-4c7f-a473-2f1035fb0072,DE:B5:29:11:73:EE,out/09-10-00-28/bit1_samples364,out/09-10-00-28/base_samples364,376,out/09-10-00-28/bit0_samples364,364,364,3,2020-09-10 07:28:31,2020-09-10 07:30:00,364,89182e6d-9f95-4bea-871e-a3a693d620c7,1,
out/09-10-00-28/log,d7087fb8-223e-4599-a337-9ddfc95894f2,E2:CB:6B:F1:24:27,out/09-10-00-28/bit1_samples906,out/09-10-00-28/base_samples906,906,out/09-10-00-28/bit0_samples906,906,938,3,2020-09-10 07:29:00,2020-09-10 07:30:00,906,e16b4188-f74e-4bef-918a-43ab737e521f,1,
out/09-10-00-28/log,05a791fc-41c1-4a54-abfa-cce7e1e1f22d,5E:3B:76:1F:8C:99,out/09-10-00-28/bit1_samples807,out/09-10-00-28/base_samples807,822,out/09-10-00-28/bit0_samples807,914,811,3,2020-09-10 07:28:40,2020-09-10 07:30:01,807,01218327-15c1-4645-b75a-f0c3876bf113,1,
out/09-10-00-28/log,e4de0244-826c-4474-b88c-8d2732e7b742,42:DC:A0:55:DA:C2,out/09-10-00-28/bit1_samples409,out/09-10-00-28/base_samples409,410,out/09-10-00-28/bit0_samples409,433,416,3,2020-09-10 07:28:40,2020-09-10 07:30:01,409,85e796d7-0248-462d-827c-1549065a36e1,1,
out/09-10-00-28/log,590e2866-9a09-4f25-b549-5acf852e8dfc,DA:A0:10:25:46:F9,out/09-10-00-28/bit1_samples483,out/09-10-00-28/base_samples483,483,out/09-10-00-28/bit0_samples483,486,815,3,2020-09-10 07:29:00,2020-09-10 07:30:01,483,0bf738eb-e6d6-4549-9cb0-211d9ac977d7,1,
out/09-10-00-28/log,06589614-d44a-4b6f-b1d8-76ed784c72f2,56:1D:C2:3B:93:37,out/09-10-00-28/bit1_samples773,out/09-10-00-28/base_samples773,906,out/09-10-00-28/bit0_samples773,872,773,3,2020-09-10 07:28:35,2020-09-10 07:30:01,773,8d40ff2a-32fe-49ca-af88-9817c9cfa3a7,1,
out/09-10-00-28/log,f34eb3cf-5230-4c09-b648-9a9681dfc1ad,9E:8E:C7:7D:CC:14,out/09-10-00-28/bit1_samples271,out/09-10-00-28/base_samples271,271,out/09-10-00-28/bit0_samples271,271,492,3,2020-09-10 07:28:31,2020-09-10 07:30:01,271,5df32ef2-b1e6-4367-b2d4-1c26fc10fc0a,1,
out/09-10-00-28/log,63335b19-6391-42fe-9507-bcfcc66293ff,6A:89:A0:11:3A:5D,out/09-10-00-28/bit1_samples278,out/09-10-00-28/base_samples278,1019,out/09-10-00-28/bit0_samples278,383,885,3,2020-09-10 07:28:31,2020-09-10 07:30:00,278,444e1fa0-a685-408f-bc20-095c28b62f0c,1,
out/09-10-00-28/log,60fcbe09-b31a-4674-a5bf-d1e4925c2ab1,7A:57:8F:78:6E:C2,out/09-10-00-28/bit1_samples477,out/09-10-00-28/base_samples477,477,out/09-10-00-28/bit0_samples477,506,834,3,2020-09-10 07:28:40,2020-09-10 07:30:01,477,8eb1250f-18c7-4a35-934a-7f17e4e55536,1,
out/09-10-00-28/log,31cbd772-42a6-41ea-8909-c97eb019748e,B6:4F:68:7E:B2:E6,out/09-10-00-28/bit1_samples153,out/09-10-00-28/base_samples153,153,out/09-10-00-28/bit0_samples153,188,153,3,2020-09-10 07:28:31,2020-09-10 07:30:01,153,12b81fe3-8639-461d-8b03-c5dd396cdbaa,1,
out/09-10-00-28/log,1e7f1240-b878-4408-b16e-19553bc22097,26:79:53:38:13:8F,out/09-10-00-28/bit1_samples891,out/09-10-00-28/base_samples891,938,out/09-10-00-28/bit0_samples891,892,1016,3,2020-09-10 07:28:49,2020-09-10 07:30:01,891,1c9e47d6-6f96-4d9c-bd8e-f3a015b14569,1,
out/09-10-00-28/log,6d7416a6-ba65-4bef-94d7-b117088dd1e6,CA:0D:F8:75:56:8C,out/09-10-00-28/bit1_samples300,out/09-10-00-28/base_samples300,303,out/09-10-00-28/bit0_samples300,328,511,3,2020-09-10 07:28:31,2020-09-10 07:30:00,300,6a5b2eaf-3dab-42b5-a566-05fe55a695f0,1,
out/09-10-00-28/log,d0645802-8e1e-4cbc-b906-579cd132891c,EE:FE:03:59:D0:7D,out/09-10-00-28/bit1_samples358,out/09-10-00-28/base_samples358,506,out/09-10-00-28/bit0_samples358,895,603,3,2020-09-10 07:28:35,2020-09-10 07:30:00,358,b20423f6-cbb3-4cff-acf7-23311d065156,1,
out/09-10-00-28/log,6b786bf8-cbef-4c8f-a4db-d1d1d8992359,7E:4F:19:51:4D:5B,out/09-10-00-28/bit1_samples842,out/09-10-00-28/base_samples842,936,out/09-10-00-28/bit0_samples842,901,842,3,2020-09-10 07:28:46,2020-09-10 07:30:00,842,d9e400dd-eee9-4b03-9b63-024ce965e4c0,1,
out/09-10-00-28/log,bee203c3-611c-4c17-b023-8d6f5e484dbb,32:EC:F9:BF:A7:EB,out/09-10-00-28/bit1_samples349,out/09-10-00-28/base_samples349,452,out/09-10-00-28/bit0_samples349,349,384,3,2020-09-10 07:28:34,2020-09-10 07:30:01,349,ad3c7373-b9f0-4587-a63d-6dac15359ee3,1,
out/09-10-00-28/log,49a16625-c8e2-47eb-8cc6-7460a28fff8e,12:43:3D:43:0F:84,out/09-10-00-28/bit1_samples301,out/09-10-00-28/base_samples301,315,out/09-10-00-28/bit0_samples301,321,368,3,2020-09-10 07:28:31,2020-09-10 07:30:01,301,5aa860dc-d1b9-4ace-a475-4e5a3b414f91,1,
out/09-10-00-28/log,5b575842-f146-44a5-9741-805fa3970b96,F6:74:70:43:00:8C,out/09-10-00-28/bit1_samples961,out/09-10-00-28/base_samples961,964,out/09-10-00-28/bit0_samples961,967,965,3,2020-09-10 07:28:47,2020-09-10 07:30:01,961,fbfeed66-9fd9-4ebf-8522-32259780d5f1,1,
out/09-10-00-28/log,31d3f616-a8b9-48b8-88ac-f8f1e26deaf4,EE:BE:BF:02:87:19,out/09-10-00-28/bit1_samples214,out/09-10-00-28/base_samples214,750,out/09-10-00-28/bit0_samples214,835,283,3,2020-09-10 07:28:31,2020-09-10 07:30:00,214,31bfcdb2-25f5-4ae2-a471-9478e76f0ee2,1,
out/09-10-00-28/log,74032e51-3dc0-4539-a98f-3f6e6cddf4d7,3A:1D:DD:34:0D:0D,out/09-10-00-28/bit1_samples872,out/09-10-00-28/base_samples872,1006,out/09-10-00-28/bit0_samples872,873,876,3,2020-09-10 07:28:35,2020-09-10 07:30:00,872,0552748c-e5d1-494d-9aa3-4ca0b9485297,1,
out/09-10-00-28/log,c84b9bb4-c73f-476e-a160-6901c5546823,8A:17:00:02:C0:1D,out/09-10-00-28/bit1_samples293,out/09-10-00-28/base_samples293,768,out/09-10-00-28/bit0_samples293,348,306,3,2020-09-10 07:28:31,2020-09-10 07:30:01,293,ccf03360-dded-4c86-b18f-dddf49bc1319,1,
out/09-10-00-28/log,cf62131a-bd71-42c0-87bd-4b911d5aa687,D6:2D:13:2B:CC:8F,out/09-10-00-28/bit1_samples24,out/09-10-00-28/base_samples24,344,out/09-10-00-28/bit0_samples24,264,304,3,2020-09-10 07:28:31,2020-09-10 07:30:00,24,15ae0173-f719-4e84-9a0d-5b3b7a85dd75,1,
out/09-10-00-28/log,5a987f25-d79d-4673-9cac-da0ffe1f336d,7E:C6:1E:00:34:8C,out/09-10-00-28/bit1_samples402,out/09-10-00-28/base_samples402,402,out/09-10-00-28/bit0_samples402,402,402,3,2020-09-10 07:28:31,2020-09-10 07:30:00,402,c52253a5-aafb-4034-949f-e0bba090bbf5,1,
out/09-10-00-28/log,f69d9a86-001c-476c-861d-92793871aa78,8A:42:60:FC:2C:23,out/09-10-00-28/bit1_samples837,out/09-10-00-28/base_samples837,837,out/09-10-00-28/bit0_samples837,856,840,3,2020-09-10 07:28:53,2020-09-10 07:30:01,837,c3938a8c-3cc6-4eb5-985f-882aca12eaae,1,
out/09-10-00-28/log,9c249534-8158-469a-984b-239b62fc29b7,5E:C8:E7:06:4E:93,out/09-10-00-28/bit1_samples299,out/09-10-00-28/base_samples299,299,out/09-10-00-28/bit0_samples299,330,326,3,2020-09-10 07:28:31,2020-09-10 07:30:01,299,9a4dc8b8-468f-4034-a4ab-5dbd3cbe41f3,1,
out/09-10-00-28/log,87defcfa-127d-4300-9df4-57446bae23de,2A:EC:C6:7D:BD:97,out/09-10-00-28/bit1_samples294,out/09-10-00-28/base_samples294,695,out/09-10-00-28/bit0_samples294,426,387,3,2020-09-10 07:28:31,2020-09-10 07:30:00,294,8ab7f898-081e-44e3-9be7-14c89d22f400,1,
out/09-10-00-28/log,e879762c-cbac-4b2f-b941-7cf2f04eb5ea,AE:F2:48:5A:2A:F9,out/09-10-00-28/bit1_samples987,out/09-10-00-28/base_samples987,989,out/09-10-00-28/bit0_samples987,988,1022,3,2020-09-10 07:28:39,2020-09-10 07:30:01,987,bfe02c7b-5692-4a54-bcf3-42b6573eacc7,1,
out/09-10-00-28/log,415edbe9-61b9-4f83-b3f4-ccddb9e051be,62:EC:A9:EE:B6:E9,out/09-10-00-28/bit1_samples775,out/09-10-00-28/base_samples775,1002,out/09-10-00-28/bit0_samples775,790,1002,3,2020-09-10 07:28:33,2020-09-10 07:30:01,775,1ebdfb83-3d8e-4954-bad0-694ebdd0e3e8,1,
out/09-10-00-28/log,ed160b3b-8884-42f8-8bd8-a9df83683174,02:B7:AD:9F:EA:F0,out/09-10-00-28/bit1_samples931,out/09-10-00-28/base_samples931,1005,out/09-10-00-28/bit0_samples931,943,974,3,2020-09-10 07:28:51,2020-09-10 07:30:01,931,34a5056f-39a2-4a33-bd37-a6b8ce83e0c2,1,
out/09-10-00-28/log,628b2bf1-3304-4e02-81a2-6542cfe0e0b0,CE:08:25:A7:F1:3D,out/09-10-00-28/bit1_samples939,out/09-10-00-28/base_samples939,960,out/09-10-00-28/bit0_samples939,1015,1019,3,2020-09-10 07:28:50,2020-09-10 07:30:01,939,d1b81911-1fff-4794-ad51-623290aea236,1,
out/09-10-00-28/log,0db18e27-ff95-4c9a-9258-57191495583c,46:11:FF:F8:E4:BB,out/09-10-00-28/bit1_samples662,out/09-10-00-28/base_samples662,736,out/09-10-00-28/bit0_samples662,944,1020,3,2020-09-10 07:29:00,2020-09-10 07:30:00,662,e7e72842-6a1a-4465-8925-14d2edcd34e0,1,
out/09-10-00-28/log,ca9ad533-bbdd-402c-b442-50b6a65cd3ae,FE:66:9D:1C:D5:25,out/09-10-00-28/bit1_samples318,out/09-10-00-28/base_samples318,448,out/09-10-00-28/bit0_samples318,392,412,3,2020-09-10 07:28:33,2020-09-10 07:30:00,318,a920f98b-5a63-4a25-ab53-f76a0b7e9343,1,
out/09-10-00-28/log,1bafce50-dfb0-474c-ba56-41003e806bb5,7A:B5:AA:07:AE:95,out/09-10-00-28/bit1_samples598,out/09-10-00-28/base_samples598,713,out/09-10-00-28/bit0_samples598,724,599,3,2020-09-10 07:28:33,2020-09-10 07:30:00,598,140116a2-3c90-4c99-8540-9f41c25286f2,1,
out/09-10-00-28/log,0e54148b-06ca-4cbb-82ba-0ad473578164,82:87:FB:EF:43:D8,out/09-10-00-28/bit1_samples380,out/09-10-00-28/base_samples380,416,out/09-10-00-28/bit0_samples380,672,712,3,2020-09-10 07:28:44,2020-09-10 07:30:00,380,ed93e678-826c-4116-963d-05fc9f83c181,1,
out/09-10-00-28/log,c282ba44-d8ed-4112-8f6d-d8b1f8d2d762,4E:9A:3E:8D:98:0C,out/09-10-00-28/bit1_samples526,out/09-10-00-28/base_samples526,876,out/09-10-00-28/bit0_samples526,880,802,3,2020-09-10 07:28:35,2020-09-10 07:30:00,526,1ad1bbe9-6be8-4cd1-85f4-a5eae3ea81a0,1,
out/09-10-00-28/log,929b76cb-5b07-45e2-94c6-6bbb73136666,3A:70:FE:6F:0F:0E,out/09-10-00-28/bit1_samples942,out/09-10-00-28/base_samples942,942,out/09-10-00-28/bit0_samples942,942,943,3,2020-09-10 07:28:35,2020-09-10 07:30:00,942,d5438eb2-fd89-491b-a9a1-c895795cff02,1,
out/09-10-00-28/log,54e3ff22-526c-48b4-8f78-367eca314987,9E:FB:07:FF:0C:C7,out/09-10-00-28/bit1_samples968,out/09-10-00-28/base_samples968,984,out/09-10-00-28/bit0_samples968,1016,984,3,2020-09-10 07:28:52,2020-09-10 07:30:00,968,9041cf5c-e58e-4216-8794-347d6bba3620,1,
out/09-10-00-28/log,7c8a841e-1f11-4c06-b702-8ad56bc40377,EA:88:25:46:4B:F8,out/09-10-00-28/bit1_samples918,out/09-10-00-28/base_samples918,919,out/09-10-00-28/bit0_samples918,918,918,3,2020-09-10 07:28:38,2020-09-10 07:30:00,918,e260ad86-317e-46d9-8e04-5e29529f06b0,1,
out/09-10-00-28/log,e882f64a-87c1-481b-8c93-ba6e3499feea,42:EF:A2:81:EF:40,out/09-10-00-28/bit1_samples752,out/09-10-00-28/base_samples752,753,out/09-10-00-28/bit0_samples752,757,753,3,2020-09-10 07:28:47,2020-09-10 07:30:00,752,22c2fc54-6e59-4e27-a3f2-9ddf87e2d2ec,1,
out/09-10-00-28/log,b3476c31-2076-45a8-9bd3-3bc2f237ef2a,02:82:82:32:B3:9C,out/09-10-00-28/bit1_samples937,out/09-10-00-28/base_samples937,938,out/09-10-00-28/bit0_samples937,970,957,3,2020-09-10 07:28:56,2020-09-10 07:30:01,937,d9d9e42f-55c2-4eff-ae31-cb183f37a8cf,1,
out/09-10-00-28/log,69b03f43-f77b-4873-88bf-0f2c81da706c,B2:BE:64:1B:1E:2A,out/09-10-00-28/bit1_samples677,out/09-10-00-28/base_samples677,677,out/09-10-00-28/bit0_samples677,677,677,3,2020-09-10 07:28:38,2020-09-10 07:30:01,677,ea38058b-374e-4aaf-a524-6bdb6afdcd00,1,
out/09-10-00-28/log,4ee11492-9b4d-4f1c-b226-245e1e51fa69,06:5B:05:F8:FA:64,out/09-10-00-28/bit1_samples504,out/09-10-00-28/base_samples504,837,out/09-10-00-28/bit0_samples504,511,911,3,2020-09-10 07:28:40,2020-09-10 07:30:00,504,efcf12f9-89fa-4ec3-9c2a-fdbaff537640,1,
out/09-10-00-28/log,7ede3bb6-b977-4506-8191-6f9b584b79cb,3E:46:9B:9B:A1:A7,out/09-10-00-28/bit1_samples973,out/09-10-00-28/base_samples973,991,out/09-10-00-28/bit0_samples973,973,989,3,2020-09-10 07:28:37,2020-09-10 07:30:01,973,ce1e0cf3-6f65-4a9f-a69f-fc43c1966c61,1,
out/09-10-00-28/log,f0c85be9-aa3a-478b-86d2-ddb7d9a5dd8d,66:1F:0E:46:B7:DF,out/09-10-00-28/bit1_samples500,out/09-10-00-28/base_samples500,694,out/09-10-00-28/bit0_samples500,510,927,3,2020-09-10 07:28:58,2020-09-10 07:30:00,500,c32277a3-f2d2-4dd1-82f6-a76115e27c4b,1,
out/09-10-00-28/log,8ca31f75-ec82-4e64-aad1-415f0871d1fe,4A:C2:40:73:BC:2D,out/09-10-00-28/bit1_samples124,out/09-10-00-28/base_samples124,124,out/09-10-00-28/bit0_samples124,125,124,3,2020-09-10 07:28:31,2020-09-10 07:30:00,124,edf2638c-4f0e-45b4-a3fe-b3b85d197ba3,1,
