Logs,Boot ID,MAC Address,Bit-0 Sample,Bit-1 Sample,Base Sample,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-09-22-56/log,0f0cd9cc-bca8-40f7-8721-8e1c3f52000b,AA:6A:7D:9A:23:AC,out/09-09-22-56/bit0_samples32,out/09-09-22-56/bit1_samples32,out/09-09-22-56/base_samples32,68,1,2020-09-10 05:56:32,2020-09-10 05:57:10,32,d35cf232-8248-4ed9-bee8-c548e791efc8,1,
out/09-09-22-56/log,6ac8f755-f17c-4682-95c9-7857a7044853,6E:53:D8:4E:0B:9C,out/09-09-22-56/bit0_samples39,out/09-09-22-56/bit1_samples39,out/09-09-22-56/base_samples39,39,1,2020-09-10 05:56:32,2020-09-10 05:57:11,39,a06eaaee-2870-4ab5-a81f-ce6b1f168d0d,1,
out/09-09-22-56/log,056f9cad-9279-4460-8fff-f01f28514ae7,C6:6E:2E:F7:BD:CB,out/09-09-22-56/bit0_samples33,out/09-09-22-56/bit1_samples33,out/09-09-22-56/base_samples33,33,1,2020-09-10 05:56:32,2020-09-10 05:57:11,33,de854623-4dbf-4a8f-8314-d9ee485b73bf,1,
out/09-09-22-56/log,071f5671-7e2e-40ad-aa5a-b6b7e85c57a7,32:88:07:5D:40:57,out/09-09-22-56/bit0_samples44,out/09-09-22-56/bit1_samples44,out/09-09-22-56/base_samples44,44,1,2020-09-10 05:56:32,2020-09-10 05:57:10,44,9276ff45-b388-4a5a-8efb-f4fc9f317b78,1,
out/09-09-22-56/log,3d47a7cc-ad2e-4b66-9b8d-5ab5ff5f1730,AA:D4:42:B9:BF:2A,out/09-09-22-56/bit0_samples67,out/09-09-22-56/bit1_samples67,out/09-09-22-56/base_samples67,72,1,2020-09-10 05:56:32,2020-09-10 05:57:10,67,5550a78c-e3d5-445f-a95f-5ec14266275c,1,
out/09-09-22-56/log,00829bba-50b7-4b0c-954f-4b19d612b3a2,A6:AE:0F:82:15:F3,out/09-09-22-56/bit0_samples65,out/09-09-22-56/bit1_samples65,out/09-09-22-56/base_samples65,65,1,2020-09-10 05:56:32,2020-09-10 05:57:11,65,bf11795e-5345-4f53-a763-48d50eec40ed,1,
out/09-09-22-56/log,329930fc-e744-4554-982b-0cab6310e987,BE:EA:CA:F9:53:0D,out/09-09-22-56/bit0_samples49,out/09-09-22-56/bit1_samples49,out/09-09-22-56/base_samples49,49,1,2020-09-10 05:56:32,2020-09-10 05:57:11,49,ad1c2ab4-9552-44de-ab87-7d172b6b7a64,1,
out/09-09-22-56/log,15d50f9d-1aab-4bb2-b0ad-4952a11ef036,2E:48:56:07:97:84,out/09-09-22-56/bit0_samples24,out/09-09-22-56/bit1_samples24,out/09-09-22-56/base_samples24,24,1,2020-09-10 05:56:32,2020-09-10 05:57:10,24,8b01131c-bb5a-4024-b042-b98291ded18b,1,
out/09-09-22-56/log,1335bbe2-9d22-4ec5-a19f-6ea526da3b9d,AE:BB:C3:BD:61:3B,out/09-09-22-56/bit0_samples16,out/09-09-22-56/bit1_samples16,out/09-09-22-56/base_samples16,17,1,2020-09-10 05:56:32,2020-09-10 05:57:10,16,2a82d71d-c62d-4eb0-a530-1fc7e54f8aa8,1,
out/09-09-22-56/log,a647beba-6f1d-4c7b-96f1-86fb4d929568,6E:4C:CA:AE:A5:EB,out/09-09-22-56/bit0_samples84,out/09-09-22-56/bit1_samples84,out/09-09-22-56/base_samples84,84,1,2020-09-10 05:56:32,2020-09-10 05:57:10,84,904e099a-5f41-43a3-b3db-fd2a6a38aacb,1,
out/09-09-22-56/log,231b0c11-c3c6-4d10-a9fc-79850ad7d7d4,2A:DE:10:4A:13:9F,out/09-09-22-56/bit0_samples85,out/09-09-22-56/bit1_samples85,out/09-09-22-56/base_samples85,85,1,2020-09-10 05:56:32,2020-09-10 05:57:11,85,2048e64e-682b-4c4c-963c-d27caa62a41d,1,
out/09-09-22-56/log,df72bf69-3ea7-4e5e-8356-af70d5e582b5,62:F4:A1:2E:49:AC,out/09-09-22-56/bit0_samples46,out/09-09-22-56/bit1_samples46,out/09-09-22-56/base_samples46,46,1,2020-09-10 05:56:32,2020-09-10 05:57:10,46,c172fc4b-0db6-4cc7-a241-1f42ab43ff84,1,
out/09-09-22-56/log,6a3e1d43-85b6-4352-92f7-a753d6de56a1,E2:45:D0:0C:AB:DF,out/09-09-22-56/bit0_samples28,out/09-09-22-56/bit1_samples28,out/09-09-22-56/base_samples28,28,1,2020-09-10 05:56:32,2020-09-10 05:57:10,28,087d2960-3bf1-47a6-8cfa-8845b0f494b6,1,
out/09-09-22-56/log,87ec13a0-c5d5-4591-887a-802ea4244fe7,66:92:90:C6:EB:3C,out/09-09-22-56/bit0_samples48,out/09-09-22-56/bit1_samples48,out/09-09-22-56/base_samples48,48,1,2020-09-10 05:56:32,2020-09-10 05:57:10,48,1c976b3d-40c6-49c0-b96e-12cae6d55162,1,
out/09-09-22-56/log,920c3b7f-582a-4e73-9e91-3e9ce267b01c,2E:88:56:73:25:8B,out/09-09-22-56/bit0_samples50,out/09-09-22-56/bit1_samples50,out/09-09-22-56/base_samples50,50,1,2020-09-10 05:56:32,2020-09-10 05:57:10,50,bee6f2df-2965-4138-90ac-f996c0095653,1,
out/09-09-22-56/log,b31b8d1e-8652-4185-9d10-806466cb7f28,9A:30:78:BF:14:5D,out/09-09-22-56/bit0_samples52,out/09-09-22-56/bit1_samples52,out/09-09-22-56/base_samples52,52,1,2020-09-10 05:56:32,2020-09-10 05:57:10,52,4c827b68-71d6-4b6f-b8f4-2f9e49df8c6b,1,
out/09-09-22-56/log,34b8fbba-4106-4aa5-b8a3-e24088053741,E2:69:20:E8:88:39,out/09-09-22-56/bit0_samples59,out/09-09-22-56/bit1_samples59,out/09-09-22-56/base_samples59,59,1,2020-09-10 05:56:32,2020-09-10 05:57:11,59,d0ed85e4-3a59-462b-848c-ea3a34905093,1,
out/09-09-22-56/log,d740f5de-fe94-4b9c-acad-27dd57822a15,92:D6:2F:66:2D:01,out/09-09-22-56/bit0_samples41,out/09-09-22-56/bit1_samples41,out/09-09-22-56/base_samples41,41,1,2020-09-10 05:56:32,2020-09-10 05:57:11,41,c419801c-af97-4c97-82c0-7a2f8726da9c,1,
out/09-09-22-56/log,1aeef654-1aad-419d-adb5-fdf4b1b5c90a,B6:BD:2D:4D:1F:E4,out/09-09-22-56/bit0_samples8,out/09-09-22-56/bit1_samples8,out/09-09-22-56/base_samples8,8,1,2020-09-10 05:56:32,2020-09-10 05:57:10,8,62dbb277-3a50-49f1-b72d-91160624af4a,1,
out/09-09-22-56/log,c2be94f2-ee77-43c3-a32b-2cfffa5d7b71,72:87:C8:D9:83:FE,out/09-09-22-56/bit0_samples36,out/09-09-22-56/bit1_samples36,out/09-09-22-56/base_samples36,36,1,2020-09-10 05:56:32,2020-09-10 05:57:10,36,6969a21d-6839-411e-b489-36b7e1e2b868,1,
out/09-09-22-56/log,09bc1644-47d9-48dc-a9ec-b0ec1b0ad585,06:62:AF:41:72:4E,out/09-09-22-56/bit0_samples81,out/09-09-22-56/bit1_samples81,out/09-09-22-56/base_samples81,81,1,2020-09-10 05:56:32,2020-09-10 05:57:11,81,a6e0b889-3fad-4127-92a5-94826113bc92,1,
out/09-09-22-56/log,f0d95535-ac76-4f7d-822e-be3df02456b8,F6:37:D6:D8:D0:0F,out/09-09-22-56/bit0_samples12,out/09-09-22-56/bit1_samples12,out/09-09-22-56/base_samples12,12,1,2020-09-10 05:56:32,2020-09-10 05:57:10,12,abee415d-f658-4fb8-9e74-3237864265d2,1,
out/09-09-22-56/log,6735b381-042a-477e-8e38-cfd35f97a27c,B2:32:5D:30:A9:E6,out/09-09-22-56/bit0_samples77,out/09-09-22-56/bit1_samples77,out/09-09-22-56/base_samples77,77,1,2020-09-10 05:56:32,2020-09-10 05:57:11,77,0274066b-e46f-4efb-83dc-3c09e39cae4b,1,
out/09-09-22-56/log,6220435a-8fb7-467b-8438-4c5d96a34e61,D6:51:08:02:C9:35,out/09-09-22-56/bit0_samples31,out/09-09-22-56/bit1_samples31,out/09-09-22-56/base_samples31,31,1,2020-09-10 05:56:32,2020-09-10 05:57:11,31,0d174437-8a46-4912-9ba7-832b7bb5ed65,1,
out/09-09-22-56/log,458720f4-bcab-474b-b6a1-cab824cc8483,26:7D:63:D5:86:8C,out/09-09-22-56/bit0_samples30,out/09-09-22-56/bit1_samples30,out/09-09-22-56/base_samples30,30,1,2020-09-10 05:56:32,2020-09-10 05:57:10,30,3d1b84bf-6f0b-4407-8178-9b15aeb40f29,1,
out/09-09-22-56/log,dbf0ac52-6835-46ea-a4c6-4e33cd8c5b8d,A6:EB:CD:CF:B0:47,out/09-09-22-56/bit0_samples69,out/09-09-22-56/bit1_samples69,out/09-09-22-56/base_samples69,69,1,2020-09-10 05:56:32,2020-09-10 05:57:11,69,55a0f2ff-e182-4b59-9633-cafc7f2f69d7,1,
out/09-09-22-56/log,db0136ce-0979-4ed8-aa48-35cbeb1902d8,F2:2F:8D:2A:DC:DA,out/09-09-22-56/bit0_samples86,out/09-09-22-56/bit1_samples86,out/09-09-22-56/base_samples86,86,1,2020-09-10 05:56:32,2020-09-10 05:57:10,86,f9d5e64b-0c23-4ddb-b6ff-132e80e9aac6,1,
out/09-09-22-56/log,8a6c5500-8bb2-4a2e-bd76-fac320c72c49,86:79:4F:0F:A9:6F,out/09-09-22-56/bit0_samples54,out/09-09-22-56/bit1_samples54,out/09-09-22-56/base_samples54,54,1,2020-09-10 05:56:32,2020-09-10 05:57:10,54,2be80808-6427-460d-9671-041237eeb8bd,1,
out/09-09-22-56/log,a986b2e4-3b14-424c-9d15-edf34c9ea8a4,A2:E3:AC:9A:27:6E,out/09-09-22-56/bit0_samples11,out/09-09-22-56/bit1_samples11,out/09-09-22-56/base_samples11,11,1,2020-09-10 05:56:32,2020-09-10 05:57:11,11,4d8447af-0766-4491-abb5-6f97b6f3b492,1,
out/09-09-22-56/log,2b7d39db-e414-465d-a788-16e6dff600af,FA:84:E3:CD:70:44,out/09-09-22-56/bit0_samples56,out/09-09-22-56/bit1_samples56,out/09-09-22-56/base_samples56,56,1,2020-09-10 05:56:32,2020-09-10 05:57:10,56,56af6769-cb91-47d4-8d3a-467b4f529500,1,
