In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688297354,2499.998,ea:85:52:f6:c9:93,90.00B,90.00B,23.761699676513672,17.754985570907593
Both,1575688297361,2500.01,ae:17:bc:a0:85:b7,90.00B,90.00B,23.99564027786255,17.988625288009644
Both,1575688297348,2500.004,76:3a:48:d0:ab:82,90.00B,90.00B,24.10604429244995,18.099286317825317
Both,1575688297352,2500.004,ae:bc:4d:b9:c4:e2,176.00B,90.00B,24.09058141708374,18.083680868148804
Both,1575688297350,2500.01,26:13:65:13:da:2e,90.00B,90.00B,24.159812927246094,18.153100728988647
Both,1575688297349,2500.012,ee:8b:83:ec:67:c4,90.00B,90.00B,24.2025785446167,18.19584345817566
Both,1575688297347,2500.002,6e:1e:52:dd:60:41,90.00B,90.00B,24.226948499679565,18.22023630142212
Both,1575688295869,2499.992,ce:b0:76:93:96:f2,90.00B,90.00B,25.75006937980652,19.743287086486816
Both,1575688295922,2499.992,f2:7d:cc:74:7d:37,180.00B,90.00B,25.746978998184204,19.74010944366455
Both,1575688297354,2500.002,2a:7c:2a:ae:92:60,90.00B,90.00B,24.325862884521484,18.319047927856445
Both,1575688295947,2499.992,2a:5e:37:ae:a9:62,90.00B,90.00B,25.767377614974976,19.760573625564575
Both,1575688295970,2499.992,66:b0:28:55:05:d3,90.00B,90.00B,25.770312547683716,19.76342463493347
