GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-02-44-642,1,642,6eaab511-ae67-434a-8922-f0f035190dde,2020-09-17 09:44:20,1,642,out/09-17-02-44/log,out/09-17-02-44/base_samples642,0,out/09-17-02-44/bit0_samples642,,0.047219360962421,D2:29:5F:88:45:EF,2020-09-17 09:45:40,a9ad18ee-95d7-4f18-a794-a36e40c286cb,out/09-17-02-44/bit1_samples642,09-17-02-40-900,Yes
09-17-02-44-500,1,500,24e15a03-3adc-4707-9f55-cbfd82f2c542,2020-09-17 09:44:02,1,500,out/09-17-02-44/log,out/09-17-02-44/base_samples500,0,out/09-17-02-44/bit0_samples500,,9.71267927398568e-11,42:4F:9B:E7:81:91,2020-09-17 09:45:40,0cf32fa3-b307-4341-83e8-9eba2e2cef64,out/09-17-02-44/bit1_samples500,09-17-02-40-173,Yes
09-17-02-44-466,1,466,ed6de9ef-f882-4190-92ca-f1f0e16952f2,2020-09-17 09:44:15,1,466,out/09-17-02-44/log,out/09-17-02-44/base_samples466,0,out/09-17-02-44/bit0_samples466,,3.16784096287985e-10,2E:51:98:08:05:0D,2020-09-17 09:45:40,0ca8d05f-58cf-4120-8978-39a6cee4561b,out/09-17-02-44/bit1_samples466,09-17-02-40-538,Yes
09-17-02-44-786,1,786,72850017-9c04-48ec-b5c4-a61df6e70e66,2020-09-17 09:44:24,1,786,out/09-17-02-44/log,out/09-17-02-44/base_samples786,0,out/09-17-02-44/bit0_samples786,,1.79265844665753e-27,BE:61:4B:71:58:AA,2020-09-17 09:45:40,de7f80e7-44fe-4761-a734-f0b8cd4bf0f9,out/09-17-02-44/bit1_samples786,09-17-02-40-673,Yes
09-17-02-44-688,1,688,26319873-c2ff-41b6-ac8d-441311a5723f,2020-09-17 09:44:20,1,688,out/09-17-02-44/log,out/09-17-02-44/base_samples688,0,out/09-17-02-44/bit0_samples688,,0.314503972638024,9E:58:A1:92:2E:F7,2020-09-17 09:45:40,f43ac0ac-a7d0-4cac-807d-e92358aacdf8,out/09-17-02-44/bit1_samples688,09-17-02-40-850,Yes
09-17-02-44-651,1,651,1c1bf093-995e-4bfb-91c5-e16827a3aa20,2020-09-17 09:44:17,1,651,out/09-17-02-44/log,out/09-17-02-44/base_samples651,0,out/09-17-02-44/bit0_samples651,,0.436294736846235,62:90:84:00:43:A4,2020-09-17 09:45:40,deaa9cf3-c38d-438c-8d2b-03c2db3fc612,out/09-17-02-44/bit1_samples651,09-17-02-40-798,Yes
09-17-02-44-410,1,410,a2933fb9-60a0-4388-bef5-222aa831c36f,2020-09-17 09:44:02,1,410,out/09-17-02-44/log,out/09-17-02-44/base_samples410,0,out/09-17-02-44/bit0_samples410,,0.0164372421758541,8E:20:A4:66:70:EF,2020-09-17 09:45:40,7afda5eb-ac09-4d39-b402-bb6ccb7bb35d,out/09-17-02-44/bit1_samples410,09-17-02-40-461,Yes
09-17-02-44-83,1,83,5255a6bb-883d-4295-8542-624bc4d1098d,2020-09-17 09:44:02,1,83,out/09-17-02-44/log,out/09-17-02-44/base_samples83,0,out/09-17-02-44/bit0_samples83,,0.130546312697423,42:9E:3A:5D:F4:3D,2020-09-17 09:45:40,39f01ee9-6bf8-4b8b-b2d3-c81847eb8535,out/09-17-02-44/bit1_samples83,09-17-02-40-659,Yes
09-17-02-44-501,1,501,14cd9e7c-344f-470d-9276-bf3f05728a86,2020-09-17 09:44:09,1,501,out/09-17-02-44/log,out/09-17-02-44/base_samples501,0,out/09-17-02-44/bit0_samples501,,1.86228388008442e-05,CA:8D:C7:8D:44:BD,2020-09-17 09:45:40,6df5e820-7cb0-44ce-bb0b-11cf3c26f2d2,out/09-17-02-44/bit1_samples501,09-17-02-40-648,Yes
09-17-02-44-900,1,900,28871229-f47a-4ed1-af13-3c614251294d,2020-09-17 09:44:32,1,900,out/09-17-02-44/log,out/09-17-02-44/base_samples900,0,out/09-17-02-44/bit0_samples900,,0.0219212567858109,D2:B4:95:02:13:49,2020-09-17 09:45:40,5aceac70-2df1-46e3-beff-89efbed44155,out/09-17-02-44/bit1_samples900,,No
09-17-02-44-437,1,437,7cb25b4c-4942-4202-b945-0eb28034ba91,2020-09-17 09:44:08,1,437,out/09-17-02-44/log,out/09-17-02-44/base_samples437,0,out/09-17-02-44/bit0_samples437,,0.00945100747390426,42:A9:5C:03:4D:0E,2020-09-17 09:45:40,13225e7e-309b-4f85-9bfb-3b0434a3f49a,out/09-17-02-44/bit1_samples437,09-17-02-40-416,Yes
09-17-02-44-360,1,360,1bc0ee72-4fc9-430d-b791-e326a8caa510,2020-09-17 09:44:02,1,360,out/09-17-02-44/log,out/09-17-02-44/base_samples360,0,out/09-17-02-44/bit0_samples360,,0.000508455194759927,46:24:ED:55:A3:FD,2020-09-17 09:45:40,78432412-8cdb-4844-9c20-d51cf9b2ebd1,out/09-17-02-44/bit1_samples360,09-17-02-40-502,Yes
09-17-02-44-733,1,733,28e0954a-4dc2-45be-b10b-dd714a9876b9,2020-09-17 09:44:10,1,733,out/09-17-02-44/log,out/09-17-02-44/base_samples733,0,out/09-17-02-44/bit0_samples733,,0.0425968851507483,B6:50:ED:68:2B:CB,2020-09-17 09:45:40,5adc1347-c1a6-422b-bef5-e13e3a7ebe29,out/09-17-02-44/bit1_samples733,09-17-02-40-792,Yes
09-17-02-44-952,1,952,515800e6-1f9a-4799-8ffd-5b902802f1d2,2020-09-17 09:44:03,1,952,out/09-17-02-44/log,out/09-17-02-44/base_samples952,0,out/09-17-02-44/bit0_samples952,,0.000181610526348738,8E:F0:5F:11:1C:93,2020-09-17 09:45:40,c663d144-1556-49ab-88b4-fd53fe8ffa03,out/09-17-02-44/bit1_samples952,09-17-02-40-974,Yes
09-17-02-44-881,1,881,cae43061-5cab-46ef-a702-d4cad45d3353,2020-09-17 09:44:15,1,881,out/09-17-02-44/log,out/09-17-02-44/base_samples881,0,out/09-17-02-44/bit0_samples881,,3.162253874248e-07,4E:60:83:0D:3F:00,2020-09-17 09:45:40,49f75785-0ef1-4d85-a7c6-39e2aee0619e,out/09-17-02-44/bit1_samples881,09-17-02-40-428,Yes
09-17-02-44-278,1,278,43337718-e3f6-4101-9d6d-ace0170fb6cc,2020-09-17 09:44:03,1,278,out/09-17-02-44/log,out/09-17-02-44/base_samples278,0,out/09-17-02-44/bit0_samples278,,0.0162207716262605,8E:62:46:CA:8A:10,2020-09-17 09:45:40,0003762c-319f-4378-bc79-14e4ecceb0fa,out/09-17-02-44/bit1_samples278,09-17-02-40-851,Yes
09-17-02-44-112,1,112,218bee8f-b7ff-4c66-a939-79d5f97983ec,2020-09-17 09:44:02,1,112,out/09-17-02-44/log,out/09-17-02-44/base_samples112,0,out/09-17-02-44/bit0_samples112,,6.89625826464436e-06,F6:56:56:B6:68:A5,2020-09-17 09:45:40,cb42f493-f06a-481c-80fc-7a556b195558,out/09-17-02-44/bit1_samples112,09-17-02-40-694,Yes
09-17-02-44-241,1,241,e4e09e2d-d003-427f-95bb-b9d76ddc1df8,2020-09-17 09:44:13,1,241,out/09-17-02-44/log,out/09-17-02-44/base_samples241,0,out/09-17-02-44/bit0_samples241,,0.218161050749125,56:32:8E:04:07:EF,2020-09-17 09:45:40,5880d228-3e78-4274-8757-a5faef215846,out/09-17-02-44/bit1_samples241,09-17-02-40-884,Yes
09-17-02-44-24,1,24,9d7796ec-cdce-4a2c-a1d3-61940871cc8c,2020-09-17 09:44:08,1,24,out/09-17-02-44/log,out/09-17-02-44/base_samples24,0,out/09-17-02-44/bit0_samples24,,0.698877877647389,62:F4:CC:C4:68:0F,2020-09-17 09:45:40,d4d96628-20bf-4471-950f-22cda77d8799,out/09-17-02-44/bit1_samples24,09-17-02-40-991,Yes
09-17-02-44-506,1,506,b0380b59-b5cf-4c9c-abdf-ea780824799c,2020-09-17 09:44:11,1,506,out/09-17-02-44/log,out/09-17-02-44/base_samples506,0,out/09-17-02-44/bit0_samples506,,0.187151704651312,5E:A5:85:CF:D8:2A,2020-09-17 09:45:40,1a46e568-60bb-41f3-89da-dca47838755a,out/09-17-02-44/bit1_samples506,09-17-02-40-747,Yes
09-17-02-44-745,1,745,fc2d37ae-d19a-44e8-9f3e-ee0a9147ac2e,2020-09-17 09:44:11,1,745,out/09-17-02-44/log,out/09-17-02-44/base_samples745,0,out/09-17-02-44/bit0_samples745,,0.165845180380353,5E:8E:60:9B:2E:4E,2020-09-17 09:45:40,d8a720db-d3a3-4a0c-9aa0-6d87a02e1cb3,out/09-17-02-44/bit1_samples745,09-17-02-40-99,Yes
09-17-02-44-853,1,853,55513e49-18c3-4b6e-b4b9-5b61cc877b8a,2020-09-17 09:44:20,1,853,out/09-17-02-44/log,out/09-17-02-44/base_samples853,0,out/09-17-02-44/bit0_samples853,,0.282722134099963,9E:3B:DE:CB:34:18,2020-09-17 09:45:40,325be18f-64a8-4855-9d59-5dbb720507a2,out/09-17-02-44/bit1_samples853,09-17-02-40-146,Yes
09-17-02-44-7,1,7,fee22874-d02d-4ade-a7d5-457aea2deba2,2020-09-17 09:44:02,1,7,out/09-17-02-44/log,out/09-17-02-44/base_samples7,0,out/09-17-02-44/bit0_samples7,,0.0975807597947133,B2:27:3B:47:CA:51,2020-09-17 09:45:40,dae40150-1b57-49b9-9874-0e21e9f08500,out/09-17-02-44/bit1_samples7,09-17-02-40-579,Yes
09-17-02-44-288,1,288,569f3fb5-5fdc-468f-a60e-ae41552a848d,2020-09-17 09:44:02,1,288,out/09-17-02-44/log,out/09-17-02-44/base_samples288,0,out/09-17-02-44/bit0_samples288,,0.00750195025196777,F2:11:54:B5:27:56,2020-09-17 09:45:40,7783ca95-17d5-4cad-9374-75b542f3ac1c,out/09-17-02-44/bit1_samples288,09-17-02-40-336,Yes
09-17-02-44-976,1,976,2758c266-2e45-4f15-b4e8-1e224a1b0c8c,2020-09-17 09:44:05,1,976,out/09-17-02-44/log,out/09-17-02-44/base_samples976,0,out/09-17-02-44/bit0_samples976,,1.82586041023342e-16,6E:A8:52:0B:B8:1F,2020-09-17 09:45:40,d56d675d-836d-4a3c-b271-6c55de2bad22,out/09-17-02-44/bit1_samples976,09-17-02-40-705,Yes
09-17-02-44-402,1,402,715d40a5-6e9f-41f3-8b34-2f5bc109f24a,2020-09-17 09:44:02,1,402,out/09-17-02-44/log,out/09-17-02-44/base_samples402,0,out/09-17-02-44/bit0_samples402,,0.208413564475658,8E:F1:B6:6B:0D:7A,2020-09-17 09:45:40,63e7a8f3-8196-4d23-a889-5011b72568c7,out/09-17-02-44/bit1_samples402,"09-17-02-39-71,09-17-02-40-148",Yes
09-17-02-44-906,1,906,57d2f33f-fb7b-407d-9d68-7a7cdb998e2a,2020-09-17 09:44:13,1,906,out/09-17-02-44/log,out/09-17-02-44/base_samples906,0,out/09-17-02-44/bit0_samples906,,0.00314239080921516,BA:41:9A:1C:D7:BC,2020-09-17 09:45:40,e2783d27-494e-41e4-8429-52f152c1bc10,out/09-17-02-44/bit1_samples906,09-17-02-40-488,Yes
09-17-02-44-235,1,235,d5fda6d1-dd76-4979-9760-0142a1228e26,2020-09-17 09:44:02,1,235,out/09-17-02-44/log,out/09-17-02-44/base_samples235,0,out/09-17-02-44/bit0_samples235,,0.244600276174893,BA:22:70:A6:55:F9,2020-09-17 09:45:40,6970650a-cd0f-4987-b46e-e883b0873c2c,out/09-17-02-44/bit1_samples235,09-17-02-40-677,Yes
09-17-02-44-84,1,84,0c8bb683-582f-46c4-b0be-595dc469593b,2020-09-17 09:44:02,1,84,out/09-17-02-44/log,out/09-17-02-44/base_samples84,0,out/09-17-02-44/bit0_samples84,,0.358859183082669,D6:2A:43:E3:B0:C2,2020-09-17 09:45:40,fc34eb69-989b-49c9-9942-6eff3c4a1d94,out/09-17-02-44/bit1_samples84,09-17-02-40-939,Yes
09-17-02-44-143,1,143,9d31ee40-6265-408e-889e-a22372778e38,2020-09-17 09:44:03,1,143,out/09-17-02-44/log,out/09-17-02-44/base_samples143,0,out/09-17-02-44/bit0_samples143,,6.60884319766585e-15,82:4C:46:A5:12:24,2020-09-17 09:45:40,3a58301a-c602-4e28-a348-6d9a6e4db0e5,out/09-17-02-44/bit1_samples143,09-17-02-40-207,Yes
09-17-02-44-880,1,880,7383cb2a-dcd2-438d-8607-f434eebd2478,2020-09-17 09:44:15,1,880,out/09-17-02-44/log,out/09-17-02-44/base_samples880,0,out/09-17-02-44/bit0_samples880,,0.0842020241996999,5E:65:01:3D:23:1D,2020-09-17 09:45:40,34c1414a-370f-43c9-a691-886575a7e0b7,out/09-17-02-44/bit1_samples880,09-17-02-40-873,Yes
09-17-02-44-373,1,373,d483dea2-9dc9-4159-a806-5cca703ea9c5,2020-09-17 09:44:02,1,373,out/09-17-02-44/log,out/09-17-02-44/base_samples373,0,out/09-17-02-44/bit0_samples373,,2.70814291959122e-44,9E:8F:CC:14:0C:4A,2020-09-17 09:45:41,d1e2e08f-5e9b-4c98-944a-aaa73c80bdbb,out/09-17-02-44/bit1_samples373,09-17-02-40-220,Yes
09-17-02-44-575,1,575,6ad9523a-f35b-44ca-9068-00ab42ee7527,2020-09-17 09:44:03,1,575,out/09-17-02-44/log,out/09-17-02-44/base_samples575,0,out/09-17-02-44/bit0_samples575,,0.467481802915882,36:CF:50:75:CE:2D,2020-09-17 09:45:40,be1116ab-4978-46cd-945d-cf802480ef5c,out/09-17-02-44/bit1_samples575,"09-17-02-39-48,09-17-02-40-204",Yes
09-17-02-44-269,1,269,f68b4550-7711-4d0d-b3df-b5177e9d117c,2020-09-17 09:44:22,1,269,out/09-17-02-44/log,out/09-17-02-44/base_samples269,0,out/09-17-02-44/bit0_samples269,,0.162377933796065,1E:64:DB:2A:30:56,2020-09-17 09:45:40,b62e349b-1ba6-4fd9-8f55-a403a84de184,out/09-17-02-44/bit1_samples269,09-17-02-40-614,Yes
09-17-02-44-924,1,924,6df62a4d-e1b4-4f7d-a8c7-438cd7884bf6,2020-09-17 09:44:06,1,924,out/09-17-02-44/log,out/09-17-02-44/base_samples924,0,out/09-17-02-44/bit0_samples924,,0.00263307788857393,EE:D1:9E:E2:D3:70,2020-09-17 09:45:40,ba1ab18b-b8ba-4ec5-9a8d-6a5099847212,out/09-17-02-44/bit1_samples924,09-17-02-40-322,Yes
09-17-02-44-844,1,844,cb9f8e7e-2fbf-4235-b75d-56db57f9044d,2020-09-17 09:44:04,1,844,out/09-17-02-44/log,out/09-17-02-44/base_samples844,0,out/09-17-02-44/bit0_samples844,,2.07828819137069e-67,A6:2A:60:B1:EE:AD,2020-09-17 09:45:40,1a60e9de-43e1-401e-9238-9aea2e9ad827,out/09-17-02-44/bit1_samples844,09-17-02-40-653,Yes
09-17-02-44-936,1,936,116360d8-d076-4e5e-839c-baffc1bb3301,2020-09-17 09:44:30,1,936,out/09-17-02-44/log,out/09-17-02-44/base_samples936,0,out/09-17-02-44/bit0_samples936,,0.0105790985796526,36:AA:95:87:CD:7F,2020-09-17 09:45:40,4537b5b4-2175-4b9e-ba00-5a87846113bf,out/09-17-02-44/bit1_samples936,09-17-02-40-762,Yes
09-17-02-44-988,1,988,65f41acc-3f8b-450d-a90e-8fb87726c94d,2020-09-17 09:44:13,1,988,out/09-17-02-44/log,out/09-17-02-44/base_samples988,0,out/09-17-02-44/bit0_samples988,,0.758860762241397,16:82:71:FE:75:27,2020-09-17 09:45:40,5efe8af8-e03f-47f2-a5ce-472c756920ce,out/09-17-02-44/bit1_samples988,09-17-02-40-812,Yes
09-17-02-44-925,1,925,792d0539-4ef5-492a-b94a-b65da89e3c3f,2020-09-17 09:44:15,1,925,out/09-17-02-44/log,out/09-17-02-44/base_samples925,0,out/09-17-02-44/bit0_samples925,,4.02669398179191e-14,F2:E4:B1:2C:6A:FB,2020-09-17 09:45:40,94d0b9ff-a9fd-4ea1-9d16-becde9a9b887,out/09-17-02-44/bit1_samples925,09-17-02-40-946,Yes
09-17-02-44-250,1,250,175ac18d-580e-424f-88af-3491df9a37f1,2020-09-17 09:44:02,1,250,out/09-17-02-44/log,out/09-17-02-44/base_samples250,0,out/09-17-02-44/bit0_samples250,,0.388103798380479,D6:F5:53:44:35:D9,2020-09-17 09:45:40,641f7e6d-0a8c-4587-86e6-50186e40e9be,out/09-17-02-44/bit1_samples250,09-17-02-40-105,Yes
09-17-02-44-140,1,140,6da4bdc5-af5b-4b20-8435-6b4578ff6098,2020-09-17 09:44:02,1,140,out/09-17-02-44/log,out/09-17-02-44/base_samples140,0,out/09-17-02-44/bit0_samples140,,0.218004402737273,9A:B6:CF:1C:F5:5F,2020-09-17 09:45:40,3bd3a8e3-8d97-4bcd-823c-9e464554c52f,out/09-17-02-44/bit1_samples140,09-17-02-40-385,Yes
09-17-02-44-151,1,151,c68af3f8-5699-4e89-bdbf-59537ed76dd4,2020-09-17 09:44:02,1,151,out/09-17-02-44/log,out/09-17-02-44/base_samples151,0,out/09-17-02-44/bit0_samples151,,0.330133410526674,0E:3A:C5:E6:D5:66,2020-09-17 09:45:40,ec1e8c09-5b97-4853-9812-ec98681c4814,out/09-17-02-44/bit1_samples151,"09-17-02-39-11,09-17-02-40-98",Yes
09-17-02-44-743,1,743,83ecbb9e-2c61-4cfa-8a39-5faa1bf8dbc0,2020-09-17 09:44:21,1,743,out/09-17-02-44/log,out/09-17-02-44/base_samples743,0,out/09-17-02-44/bit0_samples743,,0.331847028665047,22:C7:3E:C1:18:B4,2020-09-17 09:45:40,affcef59-f12e-4b57-8f87-c8d48449d95f,out/09-17-02-44/bit1_samples743,09-17-02-40-363,Yes
09-17-02-44-870,1,870,2410b4ac-ed24-421d-9731-692181dc16dd,2020-09-17 09:44:20,1,870,out/09-17-02-44/log,out/09-17-02-44/base_samples870,0,out/09-17-02-44/bit0_samples870,,2.77246947307535e-19,92:AB:98:B4:3A:FE,2020-09-17 09:45:40,4cf046c3-7f49-4587-b166-35c785d62d56,out/09-17-02-44/bit1_samples870,09-17-02-40-825,Yes
09-17-02-44-363,1,363,a523ecb8-2544-4902-8af5-2e50eecd6e2a,2020-09-17 09:44:33,1,363,out/09-17-02-44/log,out/09-17-02-44/base_samples363,0,out/09-17-02-44/bit0_samples363,,0.0131305358818232,3A:3B:A6:5D:4C:15,2020-09-17 09:45:40,26bdf071-a5d2-42f4-96b6-977258200fc1,out/09-17-02-44/bit1_samples363,,No
09-17-02-44-662,1,662,4bb178e1-ae66-4602-b621-9dd02afcf3bb,2020-09-17 09:44:13,1,662,out/09-17-02-44/log,out/09-17-02-44/base_samples662,0,out/09-17-02-44/bit0_samples662,,0.0172299885792492,C2:48:F3:91:06:52,2020-09-17 09:45:40,bc87e465-7163-49ed-af58-42ef84730a4b,out/09-17-02-44/bit1_samples662,",09-17-02-39-64,09-17-02-40-49",Yes
09-17-02-44-559,1,559,d8ee6260-208d-461c-9e3a-ee0c3ae35a41,2020-09-17 09:44:07,1,559,out/09-17-02-44/log,out/09-17-02-44/base_samples559,0,out/09-17-02-44/bit0_samples559,,0.0122584509249528,26:29:E0:E8:A8:5E,2020-09-17 09:45:40,5459e930-28c1-4ab1-99d3-01ff510ee990,out/09-17-02-44/bit1_samples559,09-17-02-40-841,Yes
09-17-02-44-557,1,557,04645973-c7ce-477c-b649-c6eb3500c295,2020-09-17 09:44:06,1,557,out/09-17-02-44/log,out/09-17-02-44/base_samples557,0,out/09-17-02-44/bit0_samples557,,0.0945221739247156,EA:6C:75:4C:6E:EB,2020-09-17 09:45:40,6c59a327-3ae8-4d51-8e1b-da956b361470,out/09-17-02-44/bit1_samples557,09-17-02-40-729,Yes
09-17-02-44-182,1,182,79e80ee9-2015-4a61-9b0b-2b0bf5090e30,2020-09-17 09:44:16,1,182,out/09-17-02-44/log,out/09-17-02-44/base_samples182,0,out/09-17-02-44/bit0_samples182,,0.423355782928973,0E:80:14:CB:11:03,2020-09-17 09:45:40,c5750ef4-a6ac-4a15-b5f0-99e709efa4c0,out/09-17-02-44/bit1_samples182,09-17-02-40-446,Yes
09-17-02-44-172,1,172,2c2cb345-1dd5-43f5-be43-bd22472208e9,2020-09-17 09:44:02,1,172,out/09-17-02-44/log,out/09-17-02-44/base_samples172,0,out/09-17-02-44/bit0_samples172,,0.00176811153316778,F2:87:A9:9E:D9:DD,2020-09-17 09:45:40,7f6dad59-1311-4664-adbc-458c826c3ae7,out/09-17-02-44/bit1_samples172,09-17-02-40-536,Yes
09-17-02-44-816,1,816,8cfc3f8f-fcfc-4a37-926e-489c91c0bd3e,2020-09-17 09:44:13,1,816,out/09-17-02-44/log,out/09-17-02-44/base_samples816,0,out/09-17-02-44/bit0_samples816,,7.31734600233631e-17,5A:69:8F:08:49:B0,2020-09-17 09:45:40,c07cf8c2-c677-4125-b29a-3869ff671708,out/09-17-02-44/bit1_samples816,09-17-02-40-415,Yes
09-17-02-44-196,1,196,7b75ab7c-6575-4ea8-af04-8672247b57e6,2020-09-17 09:44:02,1,196,out/09-17-02-44/log,out/09-17-02-44/base_samples196,0,out/09-17-02-44/bit0_samples196,,0.650023379131526,62:C6:79:F1:8A:19,2020-09-17 09:45:40,1ece542a-d5e3-4e7b-8267-3463be0ef4b4,out/09-17-02-44/bit1_samples196,09-17-02-40-4,Yes
09-17-02-44-986,1,986,9cb340fb-1ec3-405c-b4ea-bf57f0d86b69,2020-09-17 09:44:14,1,986,out/09-17-02-44/log,out/09-17-02-44/base_samples986,0,out/09-17-02-44/bit0_samples986,,0.0458122773497657,3A:5E:3E:08:67:77,2020-09-17 09:45:40,05aedd1c-cf80-44b0-a31f-47443384a0ea,out/09-17-02-44/bit1_samples986,09-17-02-40-214,Yes
09-17-02-44-502,1,502,d852ce7b-b934-4c14-a156-84ad47133cbc,2020-09-17 09:44:16,1,502,out/09-17-02-44/log,out/09-17-02-44/base_samples502,0,out/09-17-02-44/bit0_samples502,,1.10456174661794e-05,3A:CF:E1:04:9E:D2,2020-09-17 09:45:40,e2060deb-9569-4bea-8caf-fee63124c414,out/09-17-02-44/bit1_samples502,09-17-02-40-662,Yes
09-17-02-44-819,1,819,864477e9-41e2-4eae-9e54-f675566c52ee,2020-09-17 09:44:11,1,819,out/09-17-02-44/log,out/09-17-02-44/base_samples819,0,out/09-17-02-44/bit0_samples819,,0.0205674772949277,CE:78:B0:E0:87:8D,2020-09-17 09:45:40,6726da6e-41c2-40f1-bf59-edc8bc4f0d51,out/09-17-02-44/bit1_samples819,09-17-02-40-826,Yes
09-17-02-44-266,1,266,e8b2555b-45ff-415b-b558-4cb47b78b11a,2020-09-17 09:44:02,1,266,out/09-17-02-44/log,out/09-17-02-44/base_samples266,0,out/09-17-02-44/bit0_samples266,,0.000190985773368537,D6:4F:3E:87:18:52,2020-09-17 09:45:40,2ebfa669-ef54-4e2c-9b69-46157d26d819,out/09-17-02-44/bit1_samples266,09-17-02-40-581,Yes
09-17-02-44-536,1,536,ad5eaefe-b3f1-45f7-9661-35c6ca92f158,2020-09-17 09:44:02,1,536,out/09-17-02-44/log,out/09-17-02-44/base_samples536,0,out/09-17-02-44/bit0_samples536,,0.000121529439295676,2A:FC:DA:D2:48:B9,2020-09-17 09:45:40,cf8d4e2d-7653-4096-8c1e-f82127717e4b,out/09-17-02-44/bit1_samples536,09-17-02-40-413,Yes
09-17-02-44-897,1,897,4d54eb7b-4e5a-424c-b4aa-de58b1debc52,2020-09-17 09:44:19,1,897,out/09-17-02-44/log,out/09-17-02-44/base_samples897,0,out/09-17-02-44/bit0_samples897,,0.647475994035868,4E:01:00:38:F9:99,2020-09-17 09:45:40,e7d744a6-52a0-44bd-9a78-ebc9ed563292,out/09-17-02-44/bit1_samples897,"09-17-02-39-23,09-17-02-40-94",Yes
09-17-02-44-22,1,22,ee9ddeb7-aeab-49c6-8201-c2cd104441fa,2020-09-17 09:44:02,1,22,out/09-17-02-44/log,out/09-17-02-44/base_samples22,0,out/09-17-02-44/bit0_samples22,,0.0452313760876859,5E:AC:08:15:E9:D0,2020-09-17 09:45:40,6c5a3012-792a-4783-b04f-0d3a736baa0a,out/09-17-02-44/bit1_samples22,"09-17-02-39-81,09-17-02-40-175",Yes
09-17-02-44-256,1,256,561a2754-e999-443a-893f-e3e4c93c1fe2,2020-09-17 09:44:02,1,256,out/09-17-02-44/log,out/09-17-02-44/base_samples256,0,out/09-17-02-44/bit0_samples256,,0.130626066341702,82:D8:D0:F2:29:91,2020-09-17 09:45:40,4530f754-7a1f-4963-8acf-06984a60aabc,out/09-17-02-44/bit1_samples256,09-17-02-40-548,Yes
09-17-02-44-672,1,672,30806ecb-e20d-4799-bb1a-1573aa1e6705,2020-09-17 09:44:03,1,672,out/09-17-02-44/log,out/09-17-02-44/base_samples672,0,out/09-17-02-44/bit0_samples672,,0.000131395997682695,7E:43:40:3E:D6:22,2020-09-17 09:45:40,461a39d9-09aa-4a85-b88e-51b593aeb645,out/09-17-02-44/bit1_samples672,09-17-02-40-73,Yes
09-17-02-44-580,1,580,1ca77ac7-4b00-4b51-883e-48e8604a4f0d,2020-09-17 09:44:18,1,580,out/09-17-02-44/log,out/09-17-02-44/base_samples580,0,out/09-17-02-44/bit0_samples580,,2.60651369065444e-10,F6:52:08:AB:FF:D2,2020-09-17 09:45:40,1245d870-7d50-4fdd-b845-148ebb0d36d8,out/09-17-02-44/bit1_samples580,09-17-02-40-465,Yes
09-17-02-44-725,1,725,3e8cdd6d-f7f0-4b12-ab69-8a21d78a485c,2020-09-17 09:44:06,1,725,out/09-17-02-44/log,out/09-17-02-44/base_samples725,0,out/09-17-02-44/bit0_samples725,,0.0118553440114315,5A:DC:83:98:A8:68,2020-09-17 09:45:40,04e6bf86-8812-40ef-9415-13ea80de8b71,out/09-17-02-44/bit1_samples725,09-17-02-40-493,Yes
09-17-02-44-872,1,872,7caf1a63-fdf4-40ca-aea3-a23a092a94d0,2020-09-17 09:44:11,1,872,out/09-17-02-44/log,out/09-17-02-44/base_samples872,0,out/09-17-02-44/bit0_samples872,,0.000107149776099381,BA:F3:A6:FF:9D:62,2020-09-17 09:45:40,76f0e0d2-5504-481c-88e7-ab4545e9289f,out/09-17-02-44/bit1_samples872,09-17-02-40-657,Yes
09-17-02-44-332,1,332,a6240f41-f026-411d-8fc2-477fd2ad5299,2020-09-17 09:44:02,1,332,out/09-17-02-44/log,out/09-17-02-44/base_samples332,0,out/09-17-02-44/bit0_samples332,,0.068082759808579,FA:82:A9:C6:79:64,2020-09-17 09:45:40,42b1b0ff-45f0-4243-abf3-6bfda051bf6f,out/09-17-02-44/bit1_samples332,09-17-02-40-402,Yes
09-17-02-44-894,1,894,d758ee62-fd78-420a-9ff5-ff9ba64dcbe5,2020-09-17 09:44:09,1,894,out/09-17-02-44/log,out/09-17-02-44/base_samples894,0,out/09-17-02-44/bit0_samples894,,1.83930441903916e-25,4E:E2:EE:32:96:5E,2020-09-17 09:45:40,20a601b8-182c-47a1-9cb7-5360712b281f,out/09-17-02-44/bit1_samples894,09-17-02-40-930,Yes
09-17-02-44-912,1,912,87046ae3-a0dd-404e-88f1-3e6c176ae8b8,2020-09-17 09:44:14,1,912,out/09-17-02-44/log,out/09-17-02-44/base_samples912,0,out/09-17-02-44/bit0_samples912,,1.36959757241202e-26,C6:A6:1A:1E:F0:EE,2020-09-17 09:45:40,12697a8f-9e90-49e6-a094-c907cd01ce33,out/09-17-02-44/bit1_samples912,09-17-02-40-716,Yes
